        93     2.363     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        94     2.387     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        95     2.411     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        96     2.437     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        97     2.463     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        98     2.489     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        99     2.515     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       100     2.542     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       101     2.569     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       102     2.593     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       103     2.620     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       104     2.646     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       105     2.673     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       106     2.699     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       107     2.724     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       108     2.750     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       109     2.774     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       110     2.802     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       111     2.829     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       112     2.857     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       113     2.884     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       114     2.910     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       115     2.932     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       116     2.957     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       117     2.980     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       118     3.008     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       119     3.030     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       120     3.054     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       121     3.076     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       122     3.103     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       123     3.127     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       124     3.152     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       125     3.177     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       126     3.203     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       127     3.229     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
       128     4.498     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150       600         0
       129     4.545     42596   816.768     42613   817.094     47071   902.575     47091   902.959     16766   321.484     16747   321.120     26240   503.146     26230   502.954       150       600         0
       130     4.577     42534   815.579     42555   815.982     47017   901.540     47071   902.575     16804   322.213     16790   321.944     26262   503.568     26230   502.954       150       600         0
       131     4.602     42463   814.218     42488   814.697     46954   900.332     47012   901.444     16845   322.999     16838   322.865     26287   504.047     26238   503.107       150       600         0
       132     4.627     42386   812.741     42412   813.240     46885   899.009     46929   899.852     16890   323.862     16882   323.708     26315   504.584     26268   503.683       150       600         0
